"image"	"first_level_timel"	"orphan_label"	"confidence"	"reconciled_label"	"reconciled_timel_id"
"gahom/005508.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/005530.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/008079.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/007584.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/007586.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/007600.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/007602.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/016042.jpg"	"timel_nature_place"	"Ancolie"	"NONE"	"none"	"none"
"gahom/007536.jpg"	"timel_nature_place"	"barbe"	"LOW"	"barbeau"	"tm-ufqi8lik"
"gahom/009370.jpg"	"timel_nature_place"	"barbe"	"LOW"	"barbeau"	"tm-ufqi8lik"
"gahom/011019.jpg"	"timel_nature_place"	"HERBE"	"HIGH"	"herbe"	"tm-wffnwtfs"
"gahom/007990.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007580.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007582.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007619.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007632.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007634.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007635.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007636.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007637.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007639.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/007640.jpg"	"timel_nature_place"	"marguerite"	"HIGH"	"Marguerite"	"tm-spypnbwv"
"gahom/008292.jpg"	"timel_nature_place"	"levrier"	"NONE"	"none"	"none"
"gahom/007542.jpg"	"timel_nature_place"	"levrier"	"NONE"	"none"	"none"
"gahom/005522.jpg"	"timel_nature_place"	"nuage"	"HIGH"	"nuée"	"tm-hvmbbgkw"
"gahom/005524.jpg"	"timel_nature_place"	"nuage"	"HIGH"	"nuée"	"tm-hvmbbgkw"
"gahom/005486.jpg"	"timel_nature_place"	"nuage"	"HIGH"	"nuée"	"tm-hvmbbgkw"
"gahom/005488.jpg"	"timel_nature_place"	"nuage"	"HIGH"	"nuée"	"tm-hvmbbgkw"
"gahom/005489.jpg"	"timel_nature_place"	"nuage"	"HIGH"	"nuée"	"tm-hvmbbgkw"
"gahom/007506.jpg"	"timel_nature_place"	"paquerette"	"HIGH"	"pâquerette"	"tm-5t7ecppr"
"gahom/007546.jpg"	"timel_nature_place"	"paquerette"	"HIGH"	"pâquerette"	"tm-5t7ecppr"
"gahom/007603.jpg"	"timel_nature_place"	"paquerette"	"HIGH"	"pâquerette"	"tm-5t7ecppr"
"gahom/007605.jpg"	"timel_nature_place"	"paquerette"	"HIGH"	"pâquerette"	"tm-5t7ecppr"
"gahom/007606.jpg"	"timel_nature_place"	"paquerette"	"HIGH"	"pâquerette"	"tm-5t7ecppr"
"gahom/013691.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013693.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013694.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013695.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013697.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013698.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013700.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013701.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/013703.jpg"	"timel_nature_place"	"armoise"	"LOW"	"armoise commune"	"tm-hdqzst8f"
"gahom/007645.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007647.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007648.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007653.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007655.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007656.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007657.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007686.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/007688.jpg"	"timel_nature_place"	"libellule"	"NONE"	"none"	"none"
"gahom/014051.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014053.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014054.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014055.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014056.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014057.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014058.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014059.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014060.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/014061.jpg"	"timel_nature_place"	"LARME"	"HIGH"	"larme"	"tm-bqnyidmd"
"gahom/005513.jpg"	"timel_nature_place"	"bleuet"	"NONE"	"none"	"none"
"gahom/007649.jpg"	"timel_nature_place"	"bleuet"	"NONE"	"none"	"none"
"gahom/007651.jpg"	"timel_nature_place"	"bleuet"	"NONE"	"none"	"none"
"gahom/007652.jpg"	"timel_nature_place"	"bleuet"	"NONE"	"none"	"none"
"gahom/000335.jpg"	"timel_nature_place"	"Mambré"	"NONE"	"none"	"none"
"gahom/000337.jpg"	"timel_nature_place"	"Mambré"	"NONE"	"none"	"none"
"gahom/000338.jpg"	"timel_nature_place"	"Mambré"	"NONE"	"none"	"none"
"gahom/000339.jpg"	"timel_nature_place"	"Mambré"	"NONE"	"none"	"none"
"gahom/000340.jpg"	"timel_nature_place"	"Mambré"	"NONE"	"none"	"none"
"gahom/000341.jpg"	"timel_nature_place"	"Mambré"	"NONE"	"none"	"none"
"gahom/000092.jpg"	"timel_nature_place"	"cochon?"	"HIGH"	"cochon"	"tm-9dznienk"
"gahom/000094.jpg"	"timel_nature_place"	"cochon?"	"HIGH"	"cochon"	"tm-9dznienk"
"gahom/000095.jpg"	"timel_nature_place"	"cochon?"	"HIGH"	"cochon"	"tm-9dznienk"
"gahom/000096.jpg"	"timel_nature_place"	"cochon?"	"HIGH"	"cochon"	"tm-9dznienk"
"gahom/000097.jpg"	"timel_nature_place"	"cochon?"	"HIGH"	"cochon"	"tm-9dznienk"
"gahom/000098.jpg"	"timel_nature_place"	"cochon?"	"HIGH"	"cochon"	"tm-9dznienk"
"gahom/000092.jpg"	"timel_nature_place"	"geai?"	"HIGH"	"geai"	"tm-jdmtc27s"
"gahom/000094.jpg"	"timel_nature_place"	"geai?"	"HIGH"	"geai"	"tm-jdmtc27s"
"gahom/000095.jpg"	"timel_nature_place"	"geai?"	"HIGH"	"geai"	"tm-jdmtc27s"
"gahom/000096.jpg"	"timel_nature_place"	"geai?"	"HIGH"	"geai"	"tm-jdmtc27s"
"gahom/000097.jpg"	"timel_nature_place"	"geai?"	"HIGH"	"geai"	"tm-jdmtc27s"
"gahom/000098.jpg"	"timel_nature_place"	"geai?"	"HIGH"	"geai"	"tm-jdmtc27s"
"gahom/000092.jpg"	"timel_nature_place"	"pie?"	"HIGH"	"pie"	"tm-aeutu5cw"
"gahom/000094.jpg"	"timel_nature_place"	"pie?"	"HIGH"	"pie"	"tm-aeutu5cw"
"gahom/000095.jpg"	"timel_nature_place"	"pie?"	"HIGH"	"pie"	"tm-aeutu5cw"
"gahom/000096.jpg"	"timel_nature_place"	"pie?"	"HIGH"	"pie"	"tm-aeutu5cw"
"gahom/000097.jpg"	"timel_nature_place"	"pie?"	"HIGH"	"pie"	"tm-aeutu5cw"
"gahom/000098.jpg"	"timel_nature_place"	"pie?"	"HIGH"	"pie"	"tm-aeutu5cw"
"gahom/007641.jpg"	"timel_nature_place"	"pomme?"	"HIGH"	"pomme"	"tm-myxwnf2q"
"gahom/007643.jpg"	"timel_nature_place"	"pomme?"	"HIGH"	"pomme"	"tm-myxwnf2q"
"gahom/007644.jpg"	"timel_nature_place"	"pomme?"	"HIGH"	"pomme"	"tm-myxwnf2q"
"gahom/005486.jpg"	"timel_nature_place"	"volcan"	"NONE"	"none"	"none"
"gahom/005488.jpg"	"timel_nature_place"	"volcan"	"NONE"	"none"	"none"
"gahom/005489.jpg"	"timel_nature_place"	"volcan"	"NONE"	"none"	"none"
"gahom/007502.jpg"	"timel_nature_place"	"pensée"	"NONE"	"none"	"none"
"gahom/000294.jpg"	"timel_nature_place"	"Arbres"	"HIGH"	"arbres"	"tm-ayytyvkc"
"gahom/000296.jpg"	"timel_nature_place"	"Arbres"	"HIGH"	"arbres"	"tm-ayytyvkc"
"gahom/000297.jpg"	"timel_nature_place"	"Arbres"	"HIGH"	"arbres"	"tm-ayytyvkc"
"gahom/000298.jpg"	"timel_nature_place"	"Arbres"	"HIGH"	"arbres"	"tm-ayytyvkc"
"gahom/013224.jpg"	"timel_nature_place"	"JOUR"	"HIGH"	"jour"	"tm-gp8u69bv"
"gahom/013226.jpg"	"timel_nature_place"	"JOUR"	"HIGH"	"jour"	"tm-gp8u69bv"
"gahom/000309.jpg"	"timel_nature_place"	"bitume"	"LOW"	"bitume de Judée"	"tm-cjgbvv2h"
"gahom/000311.jpg"	"timel_nature_place"	"bitume"	"LOW"	"bitume de Judée"	"tm-cjgbvv2h"
"gahom/000312.jpg"	"timel_nature_place"	"bitume"	"LOW"	"bitume de Judée"	"tm-cjgbvv2h"
"gahom/000313.jpg"	"timel_nature_place"	"bitume"	"LOW"	"bitume de Judée"	"tm-cjgbvv2h"
"gahom/016042.jpg"	"timel_nature_place"	"hybride-oiseau"	"NONE"	"none"	"none"
"gahom/016042.jpg"	"timel_nature_place"	"plante*"	"HIGH"	"plante"	"tm-twqkqw5b"
"gahom/005493.jpg"	"timel_nature_place"	"ventre"	"NONE"	"none"	"none"
"gahom/000294.jpg"	"timel_nature_place"	"végétation"	"HIGH"	"champ"	"tm-qutvnpc5"
"gahom/000296.jpg"	"timel_nature_place"	"végétation"	"HIGH"	"champ"	"tm-qutvnpc5"
"gahom/000297.jpg"	"timel_nature_place"	"végétation"	"HIGH"	"champ"	"tm-qutvnpc5"
"gahom/000298.jpg"	"timel_nature_place"	"végétation"	"HIGH"	"champ"	"tm-qutvnpc5"
"gahom/007690.jpg"	"timel_nature_place"	"Sainte-Baume"	"NONE"	"none"	"none"
"gahom/007692.jpg"	"timel_nature_place"	"Sainte-Baume"	"NONE"	"none"	"none"
"gahom/007693.jpg"	"timel_nature_place"	"Sainte-Baume"	"NONE"	"none"	"none"
"gahom/013682.jpg"	"timel_nature_place"	"racine"	"NONE"	"none"	"none"
"gahom/013684.jpg"	"timel_nature_place"	"racine"	"NONE"	"none"	"none"
"gahom/013555.jpg"	"timel_nature_place"	"LANGUE-FEU"	"NONE"	"none"	"none"
"gahom/013557.jpg"	"timel_nature_place"	"LANGUE-FEU"	"NONE"	"none"	"none"
"gahom/013555.jpg"	"timel_nature_place"	"MONT-THABOR"	"NONE"	"none"	"none"
"gahom/013557.jpg"	"timel_nature_place"	"MONT-THABOR"	"NONE"	"none"	"none"
"gahom/Pierpont_m805.135r_detail_bis.jpg"	"timel_nature_place"	"Moustier d'Escalon le Ténébreux"	"NONE"	"none"	"none"
"gahom/Pierpont_m805.135r.jpg"	"timel_nature_place"	"Moustier d'Escalon le Ténébreux"	"NONE"	"none"	"none"
"gahom/013682.jpg"	"timel_nature_place"	"achorum"	"NONE"	"none"	"none"
"gahom/013684.jpg"	"timel_nature_place"	"achorum"	"NONE"	"none"	"none"
"gahom/004354.jpg"	"timel_nature_place"	"aigle?"	"HIGH"	"aigle"	"tm-6dqqjsez"
"gahom/004356.jpg"	"timel_nature_place"	"aigle?"	"HIGH"	"aigle"	"tm-6dqqjsez"
"gahom/016009.jpg"	"timel_nature_place"	"aiglon"	"NONE"	"none"	"none"
"gahom/016011.jpg"	"timel_nature_place"	"aiglon"	"NONE"	"none"	"none"
"gahom/013719.jpg"	"timel_nature_place"	"aristoloche"	"LOW"	"aristoloche longue"	"tm-qwakzcgj"
"gahom/013721.jpg"	"timel_nature_place"	"aristoloche"	"LOW"	"aristoloche longue"	"tm-qwakzcgj"
"gahom/007616.jpg"	"timel_nature_place"	"houx"	"NONE"	"none"	"none"
"gahom/007618.jpg"	"timel_nature_place"	"houx"	"NONE"	"none"	"none"
"gahom/016042.jpg"	"timel_nature_place"	"hybride-dragon"	"NONE"	"none"	"none"
"gahom/013701.jpg"	"timel_nature_place"	"lapatium"	"NONE"	"none"	"none"
"gahom/013703.jpg"	"timel_nature_place"	"lapatium"	"NONE"	"none"	"none"
"gahom/013685.jpg"	"timel_nature_place"	"leontupodion"	"NONE"	"none"	"none"
"gahom/013687.jpg"	"timel_nature_place"	"leontupodion"	"NONE"	"none"	"none"
"gahom/000099.jpg"	"timel_nature_place"	"mésange"	"NONE"	"none"	"none"
"gahom/010429.jpg"	"timel_nature_place"	"oeuf"	"NONE"	"none"	"none"
"gahom/005549.jpg"	"timel_nature_place"	"poussin"	"NONE"	"none"	"none"
"gahom/013716.jpg"	"timel_nature_place"	"proserpinatia"	"NONE"	"none"	"none"
"gahom/013718.jpg"	"timel_nature_place"	"proserpinatia"	"NONE"	"none"	"none"
"gahom/013688.jpg"	"timel_nature_place"	"renoncule-scelerate"	"NONE"	"none"	"none"
"gahom/013690.jpg"	"timel_nature_place"	"renoncule-scelerate"	"NONE"	"none"	"none"
"gahom/013707.jpg"	"timel_nature_place"	"satirion-orchis"	"NONE"	"none"	"none"
"gahom/013709.jpg"	"timel_nature_place"	"satirion-orchis"	"NONE"	"none"	"none"
"gahom/005493.jpg"	"timel_nature_place"	"écaille"	"NONE"	"none"	"none"
"gahom/013362.jpg"	"timel_nature_place"	"CHIENNE"	"NONE"	"none"	"none"
"gahom/013362.jpg"	"timel_nature_place"	"CHIOT"	"NONE"	"none"	"none"
"gahom/016042.jpg"	"timel_nature_place"	"Gethsémani"	"HIGH"	"jardin des oliviers"	"tm-njrmhlnn"
"gahom/013981.jpg"	"timel_nature_place"	"MOIS-JUILLET"	"NONE"	"none"	"none"
"gahom/013987.jpg"	"timel_nature_place"	"MOIS-OCTOBRE"	"NONE"	"none"	"none"
"gahom/010176.jpg"	"timel_nature_place"	"NOIX?"	"HIGH"	"noix"	"tm-fs9nn4kw"
"gahom/001721.jpg"	"timel_nature_place"	"Plhiladelphie"	"NONE"	"none"	"none"
"gahom/011053.jpg"	"timel_nature_place"	"Tortose"	"NONE"	"none"	"none"
"gahom/007528.jpg"	"timel_nature_place"	"cerbere"	"HIGH"	"Cerbère"	"tm-xxwblbry"
"gahom/Pierpont_m806.158r_detail.jpg"	"timel_nature_place"	"château de Sentere-Galesche"	"NONE"	"none"	"none"
"gahom/007410.jpg"	"timel_nature_place"	"herbe aromatique"	"NONE"	"none"	"none"
"gahom/000130.jpg"	"timel_nature_place"	"héron?"	"HIGH"	"héron"	"tm-mp9xu5il"
"gahom/010429.jpg"	"timel_nature_place"	"oiseau de Germanie"	"HIGH"	"oiseau de Germanie"	"tm-zsmwezyg"
"gahom/010267.jpg"	"timel_nature_place"	"ours?"	"HIGH"	"ours"	"tm-g4cup98t"
"gahom/Pierpont_m806.166r_detail.jpg"	"timel_nature_place"	"pont de l'épée"	"NONE"	"none"	"none"
"gahom/007514.jpg"	"timel_nature_place"	"python"	"NONE"	"none"	"none"
"nan"	"timel_nature_place"	"gahom/006442.jpg"	"NONE"	"none"	"none"
"gahom/013543.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/013545.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/013546.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/013548.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/013552.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/013554.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/005508.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/005613.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/013991.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/001045.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/001047.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/001069.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/000309.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/000311.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/000312.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/000313.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007607.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007609.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007610.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007645.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007647.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007648.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007690.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007692.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/007693.jpg"	"timel_object_architecture"	"hache"	"LOW"	"hache (armes)"	"tm-rutubypn"
"gahom/005508.jpg"	"timel_object_architecture"	"temple"	"LOW"	"temple antique"	"tm-eskae6wc"
"gahom/008033.jpg"	"timel_object_architecture"	"temple"	"LOW"	"temple antique"	"tm-eskae6wc"
"gahom/008035.jpg"	"timel_object_architecture"	"temple"	"LOW"	"temple antique"	"tm-eskae6wc"
"gahom/008036.jpg"	"timel_object_architecture"	"temple"	"LOW"	"temple antique"	"tm-eskae6wc"
"gahom/008103.jpg"	"timel_object_architecture"	"temple"	"LOW"	"temple antique"	"tm-eskae6wc"
"gahom/000101.jpg"	"timel_object_architecture"	"temple"	"LOW"	"temple antique"	"tm-eskae6wc"
"gahom/013552.jpg"	"timel_object_architecture"	"vaisselle"	"NONE"	"none"	"none"
"gahom/013554.jpg"	"timel_object_architecture"	"vaisselle"	"NONE"	"none"	"none"
"gahom/005602.jpg"	"timel_object_architecture"	"vaisselle"	"NONE"	"none"	"none"
"gahom/002519.jpg"	"timel_object_architecture"	"vaisselle"	"NONE"	"none"	"none"
"gahom/010318.jpg"	"timel_object_architecture"	"corne"	"LOW"	"cornemuse"	"tm-q47bbhwr"
"gahom/013531.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013533.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013534.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013536.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013537.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013539.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013540.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013542.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013543.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013545.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013546.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013548.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/010225.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/010227.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/010228.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/010235.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/010237.jpg"	"timel_object_architecture"	"médaillon"	"LOW"	"oiseau dans un médaillon"	"tm-achiag3w"
"gahom/013719.jpg"	"timel_object_architecture"	"toison"	"LOW"	"toison (tissus,parures et accessoires)"	"tm-hzu9mi2u"
"gahom/013721.jpg"	"timel_object_architecture"	"toison"	"LOW"	"toison (tissus,parures et accessoires)"	"tm-hzu9mi2u"
"gahom/008060.jpg"	"timel_object_architecture"	"ciboire"	"NONE"	"none"	"none"
"gahom/000304.jpg"	"timel_object_architecture"	"lanterne"	"HIGH"	"lampe"	"tm-l66mtgn3"
"gahom/000306.jpg"	"timel_object_architecture"	"lanterne"	"HIGH"	"lampe"	"tm-l66mtgn3"
"gahom/000307.jpg"	"timel_object_architecture"	"lanterne"	"HIGH"	"lampe"	"tm-l66mtgn3"
"gahom/000308.jpg"	"timel_object_architecture"	"lanterne"	"HIGH"	"lampe"	"tm-l66mtgn3"
"gahom/016042.jpg"	"timel_object_architecture"	"lanterne"	"HIGH"	"lampe"	"tm-l66mtgn3"
"gahom/000309.jpg"	"timel_object_architecture"	"arche"	"LOW"	"arche de Noé"	"tm-yjieuxab"
"gahom/000311.jpg"	"timel_object_architecture"	"arche"	"LOW"	"arche de Noé"	"tm-yjieuxab"
"gahom/000312.jpg"	"timel_object_architecture"	"arche"	"LOW"	"arche de Noé"	"tm-yjieuxab"
"gahom/000313.jpg"	"timel_object_architecture"	"arche"	"LOW"	"arche de Noé"	"tm-yjieuxab"
"gahom/013648.jpg"	"timel_object_architecture"	"pilon"	"HIGH"	"bâton"	"tm-cuqtzlfj"
"gahom/013650.jpg"	"timel_object_architecture"	"pilon"	"HIGH"	"bâton"	"tm-cuqtzlfj"
"gahom/013710.jpg"	"timel_object_architecture"	"pilon"	"HIGH"	"bâton"	"tm-cuqtzlfj"
"gahom/013712.jpg"	"timel_object_architecture"	"pilon"	"HIGH"	"bâton"	"tm-cuqtzlfj"
"gahom/007542.jpg"	"timel_object_architecture"	"collier de chien"	"NONE"	"none"	"none"
"gahom/008292.jpg"	"timel_object_architecture"	"flabellum"	"NONE"	"none"	"none"
"gahom/006166.jpg"	"timel_object_architecture"	"blason"	"NONE"	"none"	"none"
"gahom/013531.jpg"	"timel_object_architecture"	"chenet"	"NONE"	"none"	"none"
"gahom/013533.jpg"	"timel_object_architecture"	"chenet"	"NONE"	"none"	"none"
"gahom/010176.jpg"	"timel_object_architecture"	"ferrure"	"NONE"	"none"	"none"
"gahom/007592.jpg"	"timel_object_architecture"	"rouet"	"NONE"	"none"	"none"
"gahom/007594.jpg"	"timel_object_architecture"	"rouet"	"NONE"	"none"	"none"
"gahom/Pierpont_m805.119v_detail.jpg"	"timel_object_architecture"	"housse"	"NONE"	"none"	"none"
"gahom/011496.jpg"	"timel_object_architecture"	"marelle"	"NONE"	"none"	"none"
"gahom/013531.jpg"	"timel_object_architecture"	"tisonnier"	"NONE"	"none"	"none"
"gahom/013533.jpg"	"timel_object_architecture"	"tisonnier"	"NONE"	"none"	"none"
"gahom/007516.jpg"	"timel_object_architecture"	"couronne de roses"	"NONE"	"none"	"none"
"gahom/010975.jpg"	"timel_object_architecture"	"ermitage"	"HIGH"	"chapelle"	"tm-cpzm9f9v"
"gahom/005551.jpg"	"timel_object_architecture"	"louche"	"NONE"	"none"	"none"
"gahom/000649.jpg"	"timel_object_architecture"	"malheurs de job"	"HIGH"	"malheurs de Job"	"tm-hshgypfs"
"gahom/005553.jpg"	"timel_object_architecture"	"nasse"	"NONE"	"none"	"none"
"gahom/011532.jpg"	"timel_object_architecture"	"théâtre"	"LOW"	"théâtre (architecture)"	"tm-jfa8kwva"
"nan"	"timel_object_architecture"	"Cou noué"	"NONE"	"none"	"none"
"gahom/007921.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007923.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007924.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007925.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007926.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/007927.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011897.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011899.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011904.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011909.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011911.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011912.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
"gahom/011915.jpg"	"timel_subject"	"initiale ornée"	"NONE"	"none"	"none"
